player_name,nationality,position,team,league,age,birth_year_str,matches_played,starts,minutes_played,ninety_minutes,goals,assists,goal_contributions,goals_non_penalty,penalties_scored,penalties_attempted,yellow_cards,red_cards,xg_total,npxg_total,xa_total,npxg_xa_total,progressive_carries,progressive_passes,progressive_receptions,season,goals_per_90,assists_per_90,xG_per_90,xA_per_90,npxG_per_90,birth_year,valuation_year,player_id,market_value_in_eur,date,market_value_millions,team_avg_age,team_goals,team_minutes,squad_size,team_xg,team_xa,team_goals_per_player,goal_share_pct,is_team_top_scorer,minutes_share_pct,is_regular_starter,league_clean,league_multiplier,age_value_multiplier,position_group,position_multiplier,season_year,market_inflation_factor,finishing_efficiency,playmaking_efficiency,xg_overperformance,minutes_per_match,starting_rate,xg_xa_per_90,fifa_overall,fifa_potential,fifa_potential_gap,fifa_matched,is_wonderkid,high_potential_youth,youth_potential_premium,elite_rating
Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,23.0,1998.0,24,23,1995,22.2,0.05,0.14,0.18,0.05,0.0,0.0,0.23,0.0,0.04,0.04,0.08,0.11,1.35,3.69,1.31,2021-22,0.002,0.006,0.002,0.004,0.002,1998.0,2021,328658.0,17000000.0,2021-12-23,17.0,24.185185185185187,2.06,36980,27,2.19,2.47,0.0762962962962962,2.4271844660194173,0,5.394808004326663,0,Other,0.75,1.0,DEF,0.9,2021,0.92,1.25,1.7500000000000002,0.01,83.125,0.9583333333333334,0.006,76.0,79.0,0.0,False,0,0,1.0,0
Ludovic Ajorque,fr FRA,FW,Strasbourg,fr Ligue 1,27.0,1994.0,36,31,2738,30.4,0.39,0.26,0.66,0.3,0.1,0.1,0.16,0.03,0.35,0.27,0.23,0.5,0.69,2.27,7.14,2021-22,0.013,0.009,0.012,0.008,0.009,1994.0,2021,283994.0,15000000.0,2021-12-16,15.0,26.571428571428573,2.34,36903,21,2.28,1.61,0.1114285714285714,16.666666666666668,1,7.4194509931441885,0,Other,0.75,1.0,ATT,1.25,2021,0.92,1.1142857142857143,1.1304347826086956,0.04,76.05555555555556,0.8611111111111112,0.02,76.0,79.0,0.0,False,0,0,1.0,0
Manuel Akanji,ch SUI,DF,Dortmund,de Bundesliga,26.0,1995.0,26,25,2261,25.1,0.04,0.0,0.04,0.04,0.0,0.0,0.12,0.0,0.08,0.08,0.0,0.08,0.72,4.58,0.32,2021-22,0.002,0.0,0.003,0.0,0.003,1995.0,2021,284730.0,30000000.0,2021-12-22,30.0,25.0,6.97,32938,28,4.5,2.53,0.2489285714285714,0.5738880918220948,0,6.864411925435666,0,Other,0.75,1.0,DEF,0.9,2021,0.92,0.5,0.0,-0.04,86.96153846153847,0.9615384615384616,0.003,76.0,79.0,0.0,False,0,0,1.0,0
Carlos Akapo,gq EQG,DF,Cádiz,es La Liga,28.0,1993.0,25,21,1844,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.02,0.02,0.01,0.04,1.71,2.49,2.54,2021-22,0.0,0.0,0.001,0.0,0.001,1993.0,2021,225015.0,800000.0,2021-12-30,0.8,26.6,1.59,27983,25,2.15,1.46,0.0636,0.0,0,6.58971518421899,0,Other,0.75,1.0,DEF,0.9,2021,0.92,0.0,0.0,-0.02,73.76,0.84,0.001,76.0,79.0,0.0,False,0,0,1.0,0
Marley Aké,fr FRA,FWMF,Juventus,it Serie A,20.0,2001.0,4,0,77,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,3.33,1.11,4.44,2021-22,0.0,0.0,0.0,0.0,0.0,2001.0,2021,682032.0,2200000.0,2021-12-20,2.2,25.65625,3.24,37609,32,5.38,2.61,0.1012499999999999,0.0,0,0.2047382275519157,0,Other,0.75,0.8,MID,1.05,2021,0.92,0.0,0.0,0.0,19.25,0.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Nathan Aké,nl NED,DF,Manchester City,eng Premier League,26.0,1995.0,14,10,923,10.3,0.19,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.07,0.07,0.06,0.12,1.17,5.53,0.78,2021-22,0.018,0.0,0.007,0.006,0.007,1995.0,2021,177476.0,28000000.0,2021-12-23,28.0,26.375,5.05,38517,24,5.75,3.31,0.2104166666666666,3.762376237623762,0,2.396344471272425,0,Other,0.75,1.0,DEF,0.9,2021,0.92,2.714285714285714,0.0,0.12,65.92857142857143,0.7142857142857143,0.013,76.0,79.0,0.0,False,0,0,1.0,0
Ilias Akhomach,es ESP,FW,Barcelona,es La Liga,17.0,2004.0,2,2,124,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.43,0.5,5.0,7.86,9.29,2021-22,0.0,0.0,0.05,0.307,0.05,2004.0,2021,709969.0,3000000.0,2021-12-30,3.0,25.09090909090909,6.5600000000000005,34814,33,5.5,3.54,0.1987878787878788,0.0,0,0.3561785488596541,0,Other,0.75,0.6,ATT,1.25,2021,0.92,0.0,0.0,-0.07,62.0,1.0,0.357,76.0,79.0,0.0,False,0,0,1.0,0
Maghnes Akliouche,fr FRA,MFFW,Monaco,fr Ligue 1,19.0,2002.0,7,0,54,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.17,0.17,0.0,0.33,3.33,8.33,11.7,2021-22,0.0,0.0,0.283,0.0,0.283,2002.0,2021,745200.0,300000.0,2021-12-16,0.3,23.16,2.94,34878,25,3.38,2.59,0.1176,0.0,0,0.1548253913641837,0,Other,0.75,0.8,MID,1.05,2021,0.92,0.0,0.0,-0.17,7.714285714285714,0.0,0.283,76.0,79.0,0.0,False,0,0,1.0,0
Paul Akouokou,ci CIV,MF,Betis,es La Liga,23.0,1997.0,8,6,516,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.18,0.0,0.0,0.02,0.02,0.53,5.26,0.88,2021-22,0.0,0.0,0.0,0.004,0.0,1997.0,2021,429901.0,2000000.0,2021-12-30,2.0,27.88888888888889,3.76,36516,27,3.29,2.44,0.1392592592592592,0.0,0,1.4130791981597108,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.0,0.0,0.0,64.5,0.75,0.004,76.0,79.0,0.0,False,0,0,1.0,0
Jean-Daniel Akpa-Akpro,ci CIV,MF,Lazio,it Serie A,28.0,1992.0,10,4,315,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.03,0.03,0.0,0.06,1.43,0.86,2.29,2021-22,0.0,0.0,0.009,0.0,0.009,1992.0,2021,170481.0,3200000.0,2021-12-28,3.2,27.11111111111111,3.14,39970,27,4.359999999999999,1.69,0.1162962962962963,0.0,0,0.7880910683012259,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.0,0.0,-0.03,31.5,0.4,0.009,76.0,79.0,0.0,False,0,0,1.0,0
Kevin Akpoguma,ng NGA,DFFW,Hoffenheim,de Bundesliga,26.0,1995.0,26,19,1527,17.0,0.12,0.12,0.24,0.12,0.0,0.0,0.29,0.0,0.07,0.07,0.15,0.22,2.12,5.12,2.35,2021-22,0.007,0.007,0.004,0.009,0.004,1995.0,2021,160241.0,6000000.0,2021-12-22,6.0,25.48275862068965,3.38,32340,29,4.65,2.6,0.116551724137931,3.5502958579881656,0,4.721706864564008,0,Other,0.75,1.0,DEF,0.9,2021,0.92,1.714285714285714,0.8,0.0499999999999999,58.73076923076923,0.7307692307692307,0.013,76.0,79.0,0.0,False,0,0,1.0,0
David Alaba,at AUT,DF,Real Madrid,es La Liga,29.0,1992.0,30,30,2642,29.4,0.07,0.1,0.17,0.07,0.0,0.0,0.07,0.0,0.05,0.05,0.07,0.13,1.36,5.24,2.59,2021-22,0.002,0.003,0.002,0.002,0.002,1992.0,2021,59016.0,55000000.0,2021-12-30,55.0,26.07692307692308,3.83,35656,26,4.08,4.04,0.1473076923076923,1.827676240208877,0,7.409692618353151,0,Other,0.75,0.88,DEF,0.9,2021,0.92,1.4,1.4285714285714286,0.02,88.06666666666666,1.0,0.004,76.0,79.0,0.0,False,0,0,1.0,0
Sofiane Alakouch,ma MAR,DFMF,Metz,fr Ligue 1,23.0,1998.0,4,0,158,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,1.67,2.78,5.56,2021-22,0.0,0.0,0.0,0.0,0.0,1998.0,2021,434358.0,1500000.0,2021-12-16,1.5,24.65625,2.38,33986,32,2.46,1.95,0.074375,0.0,0,0.4648973106573295,0,Other,0.75,1.0,DEF,0.9,2021,0.92,0.0,0.0,0.0,39.5,0.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Tomás Alarcón,cl CHI,MF,Cádiz,es La Liga,22.0,1999.0,23,16,1425,15.8,0.0,0.06,0.06,0.0,0.0,0.0,0.32,0.0,0.07,0.07,0.07,0.14,0.38,3.48,0.82,2021-22,0.0,0.004,0.004,0.004,0.004,1999.0,2021,454238.0,3000000.0,2021-12-30,3.0,26.6,1.59,27983,25,2.15,1.46,0.0636,0.0,0,5.0923775149197725,0,Other,0.75,0.95,MID,1.05,2021,0.92,0.0,0.857142857142857,-0.07,61.95652173913044,0.6956521739130435,0.008,76.0,79.0,0.0,False,0,0,1.0,0
Lucas Alario,ar ARG,FW,Leverkusen,de Bundesliga,28.0,1992.0,27,5,655,7.3,0.82,0.0,0.82,0.82,0.0,0.14,0.27,0.0,0.82,0.71,0.14,0.85,0.82,1.37,6.03,2021-22,0.112,0.0,0.112,0.019,0.097,1992.0,2021,193782.0,10000000.0,2021-12-22,10.0,23.96551724137931,4.72,33599,29,4.74,3.58,0.1627586206896551,17.372881355932204,1,1.949462781630405,0,Other,0.75,1.0,ATT,1.25,2021,0.92,1.0,0.0,0.0,24.25925925925926,0.1851851851851851,0.131,76.0,79.0,0.0,False,0,0,1.0,0
Jordi Alba,es ESP,DF,Barcelona,es La Liga,32.0,1989.0,30,30,2644,29.4,0.07,0.34,0.41,0.07,0.0,0.0,0.37,0.0,0.05,0.05,0.24,0.3,1.6,9.9,7.24,2021-22,0.002,0.012,0.002,0.008,0.002,1989.0,2021,69751.0,12000000.0,2021-12-30,12.0,25.09090909090909,6.5600000000000005,34814,33,5.5,3.54,0.1987878787878788,1.0670731707317074,0,7.594645832136497,0,Other,0.75,0.7,DEF,0.9,2021,0.92,1.4,1.4166666666666667,0.02,88.13333333333334,1.0,0.01,86.0,86.0,0.0,True,0,0,1.0,0
Josué Albert,gf GUF,DF,Clermont Foot,fr Ligue 1,29.0,1992.0,2,0,22,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2021-22,0.0,0.0,0.0,0.0,0.0,1992.0,2021,170487.0,300000.0,2021-12-16,0.3,26.666666666666668,1.48,34682,24,2.42,2.04,0.0616666666666666,0.0,0,0.0634334813447898,0,Other,0.75,0.88,DEF,0.9,2021,0.92,0.0,0.0,0.0,11.0,0.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Luis Alberto,es ESP,MF,Lazio,it Serie A,28.0,1992.0,34,27,2353,26.1,0.19,0.34,0.54,0.19,0.0,0.0,0.19,0.0,0.13,0.13,0.3,0.43,3.22,8.54,3.41,2021-22,0.007,0.013,0.005,0.011,0.005,1992.0,2021,128220.0,32000000.0,2021-12-28,32.0,27.11111111111111,3.14,39970,27,4.359999999999999,1.69,0.1162962962962963,6.050955414012739,0,5.886915186389792,0,Other,0.75,1.0,MID,1.05,2021,0.92,1.4615384615384617,1.1333333333333335,0.06,69.20588235294117,0.7941176470588235,0.016,84.0,84.0,0.0,True,0,0,1.0,0
Raúl Albiol,es ESP,DF,Villarreal,es La Liga,35.0,1985.0,28,28,2465,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.01,0.01,0.0,0.02,0.4,3.28,0.0,2021-22,0.0,0.0,0.0,0.0,0.0,1985.0,2021,15452.0,2500000.0,2021-12-30,2.5,27.22222222222222,3.79,37603,27,4.87,4.44,0.1403703703703703,0.0,0,6.555328032337846,0,Other,0.75,0.5,DEF,0.9,2021,0.92,0.0,0.0,-0.01,88.03571428571429,1.0,0.0,82.0,82.0,0.0,True,0,0,1.0,0
Marc Albrighton,eng ENG,FWDF,Leicester City,eng Premier League,31.0,1989.0,17,11,1132,12.6,0.08,0.16,0.24,0.08,0.0,0.0,0.24,0.0,0.04,0.04,0.16,0.2,1.67,2.06,4.44,2021-22,0.006,0.013,0.003,0.013,0.003,1989.0,2021,61560.0,2500000.0,2021-12-23,2.5,25.884615384615383,3.48,37542,26,2.8400000000000003,2.09,0.1338461538461538,2.2988505747126435,0,3.015289542379202,0,Other,0.75,0.7,DEF,0.9,2021,0.92,2.0,1.0,0.04,66.58823529411765,0.6470588235294118,0.016,76.0,79.0,0.0,False,0,0,1.0,0
Paco Alcácer,es ESP,FW,Villarreal,es La Liga,27.0,1993.0,18,10,787,8.7,0.11,0.34,0.46,0.11,0.0,0.0,0.11,0.0,0.45,0.45,0.18,0.63,0.46,1.15,5.17,2021-22,0.013,0.039,0.052,0.021,0.052,1993.0,2021,126716.0,12000000.0,2021-12-30,12.0,27.22222222222222,3.79,37603,27,4.87,4.44,0.1403703703703703,2.9023746701846966,0,2.092918118235247,0,Other,0.75,1.0,ATT,1.25,2021,0.92,0.2444444444444444,1.888888888888889,-0.34,43.72222222222222,0.5555555555555556,0.073,81.0,81.0,0.0,True,0,0,1.0,0
Thiago Alcántara,es ESP,MF,Liverpool,eng Premier League,30.0,1991.0,25,17,1534,17.0,0.06,0.24,0.29,0.06,0.0,0.0,0.12,0.0,0.11,0.11,0.14,0.25,1.41,12.6,2.65,2021-22,0.004,0.014,0.006,0.008,0.006,1991.0,2021,60444.0,22000000.0,2021-12-23,22.0,25.346153846153847,7.34,36729,26,9.73,10.29,0.2823076923076923,0.8174386920980926,0,4.17653625200795,0,Other,0.75,0.88,MID,1.05,2021,0.92,0.5454545454545454,1.714285714285714,-0.05,61.36,0.68,0.014,76.0,79.0,0.0,False,0,0,1.0,0
Rubén Alcaraz,es ESP,MF,Cádiz,es La Liga,30.0,1991.0,14,12,1105,12.3,0.16,0.0,0.16,0.16,0.0,0.0,0.57,0.0,0.11,0.11,0.07,0.19,2.11,7.07,1.71,2021-22,0.013,0.0,0.009,0.006,0.009,1991.0,2021,247250.0,3000000.0,2021-12-27,3.0,26.6,1.59,27983,25,2.15,1.46,0.0636,10.062893081761006,0,3.948826072972876,0,Other,0.75,0.88,MID,1.05,2021,0.92,1.4545454545454546,0.0,0.05,78.92857142857143,0.8571428571428571,0.015,74.0,74.0,0.0,True,0,0,1.0,0
Omar Alderete,py PAR,DF,Valencia,es La Liga,24.0,1996.0,29,28,2403,26.7,0.07,0.0,0.07,0.07,0.0,0.0,0.56,0.0,0.03,0.03,0.0,0.04,0.64,3.33,0.11,2021-22,0.003,0.0,0.001,0.0,0.001,1996.0,2021,353032.0,7000000.0,2021-12-30,7.0,24.55555555555556,1.98,33397,27,2.09,1.44,0.0733333333333333,3.535353535353536,0,7.195257059017276,0,Other,0.75,1.0,DEF,0.9,2021,0.92,2.333333333333333,0.0,0.04,82.86206896551724,0.9655172413793104,0.001,76.0,79.0,0.0,False,0,0,1.0,0
Iván Alejo,es ESP,MFFW,Cádiz,es La Liga,26.0,1995.0,20,11,1065,11.8,0.17,0.17,0.34,0.17,0.0,0.0,0.59,0.0,0.12,0.12,0.15,0.27,5.34,2.12,7.46,2021-22,0.014,0.014,0.01,0.013,0.01,1995.0,2021,281755.0,800000.0,2021-12-30,0.8,26.6,1.59,27983,25,2.15,1.46,0.0636,10.69182389937107,0,3.8058821427295135,0,Other,0.75,1.0,MID,1.05,2021,0.92,1.4166666666666667,1.1333333333333335,0.05,53.25,0.55,0.023,75.0,76.0,1.0,True,0,0,1.0,0
Doğan Alemdar,tr TUR,GK,Rennes,fr Ligue 1,18.0,2002.0,12,12,1080,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,2021-22,0.0,0.0,0.0,0.0,0.0,2002.0,2021,576033.0,3500000.0,2021-12-16,3.5,23.26923076923077,3.66,37122,26,4.58,4.34,0.1407692307692307,0.0,0,2.9093260061419106,0,Other,0.75,0.6,GK,0.75,2021,0.92,0.0,0.0,0.0,90.0,1.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Carles Aleñá,es ESP,MF,Getafe,es La Liga,23.0,1998.0,33,30,2320,25.8,0.04,0.08,0.12,0.04,0.0,0.0,0.23,0.04,0.07,0.07,0.05,0.12,1.28,3.14,2.52,2021-22,0.002,0.003,0.003,0.002,0.003,1998.0,2021,284854.0,9000000.0,2021-12-30,9.0,26.115384615384617,1.72,34695,26,3.3000000000000003,1.49,0.0661538461538461,2.3255813953488373,0,6.686842484507855,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.5714285714285714,1.6,-0.03,70.3030303030303,0.9090909090909092,0.005,76.0,79.0,0.0,False,0,0,1.0,0
Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,22.0,1998.0,32,32,2853,31.7,0.06,0.38,0.44,0.06,0.0,0.0,0.06,0.0,0.08,0.08,0.38,0.45,1.67,8.42,6.34,2021-22,0.002,0.012,0.003,0.012,0.003,1998.0,2021,314353.0,80000000.0,2021-12-23,80.0,25.346153846153847,7.34,36729,26,9.73,10.29,0.2823076923076923,0.8174386920980926,0,7.767703994119087,0,Other,0.75,0.95,DEF,0.9,2021,0.92,0.75,1.0,-0.02,89.15625,1.0,0.015,76.0,79.0,0.0,False,0,0,1.0,0
Mohamed Ali Cho,fr FRA,FW,Angers,fr Ligue 1,17.0,2004.0,32,21,1837,20.4,0.2,0.05,0.25,0.2,0.0,0.0,0.29,0.1,0.31,0.31,0.13,0.45,2.94,1.08,7.35,2021-22,0.01,0.002,0.015,0.006,0.015,2004.0,2021,670847.0,12000000.0,2021-12-16,12.0,25.607142857142858,1.93,37498,28,2.99,1.66,0.0689285714285714,10.362694300518136,0,4.898927942823617,0,Other,0.75,0.6,ATT,1.25,2021,0.92,0.6451612903225807,0.3846153846153846,-0.1099999999999999,57.40625,0.65625,0.0209999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Alisson,br BRA,GK,Liverpool,eng Premier League,28.0,1992.0,36,36,3240,36.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.0,2021-22,0.0,0.001,0.0,0.0,0.0,1992.0,2021,105470.0,60000000.0,2021-12-23,60.0,25.346153846153847,7.34,36729,26,9.73,10.29,0.2823076923076923,0.0,0,8.821367311933349,0,Other,0.75,1.0,GK,0.75,2021,0.92,0.0,3.0,0.0,90.0,1.0,0.0,89.0,90.0,1.0,True,0,0,1.0,0
Allan,br BRA,MF,Everton,eng Premier League,30.0,1991.0,28,25,2183,24.3,0.0,0.08,0.08,0.0,0.0,0.0,0.29,0.04,0.01,0.01,0.03,0.05,1.07,5.35,0.74,2021-22,0.0,0.003,0.0,0.001,0.0,1991.0,2021,126422.0,18000000.0,2021-12-23,18.0,25.548387096774192,2.62,37481,31,2.66,1.56,0.084516129032258,0.0,0,5.824284304047384,0,Other,0.75,0.88,MID,1.05,2021,0.92,0.0,2.666666666666667,-0.01,77.96428571428571,0.8928571428571429,0.001,83.0,83.0,0.0,True,0,0,1.0,0
Jim Allevinah,ga GAB,FW,Clermont Foot,fr Ligue 1,26.0,1995.0,30,13,1488,16.5,0.06,0.12,0.18,0.06,0.0,0.0,0.06,0.0,0.17,0.17,0.12,0.28,4.67,3.39,7.15,2021-22,0.004,0.007,0.01,0.007,0.01,1995.0,2021,646733.0,2500000.0,2021-12-16,2.5,26.666666666666668,1.48,34682,24,2.42,2.04,0.0616666666666666,4.054054054054054,0,4.290410010956693,0,Other,0.75,1.0,ATT,1.25,2021,0.92,0.3529411764705882,1.0,-0.11,49.6,0.4333333333333333,0.017,76.0,79.0,0.0,False,0,0,1.0,0
Dele Alli,eng ENG,MF,Tottenham,eng Premier League,25.0,1996.0,10,8,657,7.3,0.14,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.22,0.11,0.04,0.15,1.1,2.47,3.01,2021-22,0.019,0.0,0.03,0.005,0.015,1996.0,2021,207929.0,25000000.0,2021-12-23,25.0,24.80952380952381,2.28,31287,21,2.64,2.42,0.1085714285714285,6.140350877192984,0,2.099913702176623,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.6363636363636365,0.0,-0.0799999999999999,65.7,0.8,0.0349999999999999,76.0,79.0,0.0,False,0,0,1.0,0
Dele Alli,eng ENG,MFFW,Everton,eng Premier League,25.0,1996.0,11,1,338,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.03,0.03,0.11,0.13,1.84,3.42,5.53,2021-22,0.0,0.0,0.008,0.029,0.008,1996.0,2021,207929.0,25000000.0,2021-12-23,25.0,25.548387096774192,2.62,37481,31,2.66,1.56,0.084516129032258,0.0,0,0.9017902403884636,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.0,0.0,-0.03,30.727272727272727,0.0909090909090909,0.037,76.0,79.0,0.0,False,0,0,1.0,0
Miguel Almirón,py PAR,MFFW,Newcastle Utd,eng Premier League,27.0,1994.0,30,19,1716,19.1,0.05,0.0,0.05,0.05,0.0,0.0,0.1,0.0,0.09,0.09,0.05,0.14,2.3,2.41,4.45,2021-22,0.003,0.0,0.005,0.003,0.005,1994.0,2021,272999.0,16000000.0,2021-12-23,16.0,27.214285714285715,3.81,37492,28,2.4,1.46,0.1360714285714285,1.3123359580052494,0,4.576976421636616,0,Other,0.75,1.0,MID,1.05,2021,0.92,0.5555555555555556,0.0,-0.0399999999999999,57.2,0.6333333333333333,0.008,76.0,79.0,0.0,False,0,0,1.0,0
Marcos Alonso,es ESP,DF,Chelsea,eng Premier League,30.0,1990.0,28,25,2167,24.1,0.17,0.17,0.33,0.17,0.0,0.0,0.33,0.0,0.12,0.12,0.19,0.3,2.12,3.86,7.97,2021-22,0.007,0.007,0.005,0.008,0.005,1990.0,2021,112515.0,15000000.0,2021-12-23,15.0,26.0,4.62,37569,25,4.09,3.75,0.1848,3.67965367965368,0,5.768053448321755,0,Other,0.75,0.88,DEF,0.9,2021,0.92,1.4166666666666667,0.8947368421052632,0.05,77.39285714285714,0.8928571428571429,0.013,79.0,79.0,0.0,True,0,0,1.0,0
Giorgio Altare,it ITA,DF,Cagliari,it Serie A,22.0,1998.0,19,17,1466,16.3,0.06,0.0,0.06,0.06,0.0,0.0,0.31,0.0,0.06,0.06,0.04,0.1,0.8,4.36,0.61,2021-22,0.004,0.0,0.004,0.002,0.004,1998.0,2021,354909.0,200000.0,2021-12-28,0.2,25.6875,1.73,35503,32,4.64,1.58,0.0540625,3.4682080924855487,0,4.129228515900065,0,Other,0.75,0.95,DEF,0.9,2021,0.92,1.0,0.0,0.0,77.15789473684211,0.8947368421052632,0.006,76.0,79.0,0.0,False,0,0,1.0,0
Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,26.0,1995.0,22,21,1860,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.02,0.02,0.0,0.03,0.77,3.09,0.19,2021-22,0.0,0.0,0.001,0.0,0.001,1995.0,2021,255488.0,15000000.0,2021-12-30,15.0,25.82608695652174,2.37,35198,23,3.61,1.77,0.1030434782608695,0.0,0,5.284391158588556,0,Other,0.75,1.0,DEF,0.9,2021,0.92,0.0,0.0,-0.02,84.54545454545455,0.9545454545454546,0.001,76.0,79.0,0.0,False,0,0,1.0,0
Dani Alves,br BRA,DF,Barcelona,es La Liga,38.0,1983.0,14,13,1098,12.2,0.08,0.25,0.33,0.08,0.0,0.0,0.16,0.08,0.02,0.02,0.19,0.2,2.7,5.9,2.05,2021-22,0.007,0.02,0.002,0.016,0.002,1983.0,2021,15951.0,1000000.0,2021-12-30,1.0,25.09090909090909,6.5600000000000005,34814,33,5.5,3.54,0.1987878787878788,1.2195121951219512,0,3.153903601999196,0,Other,0.75,0.5,DEF,0.9,2021,0.92,3.0,1.3157894736842106,0.06,78.42857142857143,0.9285714285714286,0.018,76.0,79.0,0.0,False,0,0,1.0,0
Steven Alzate,co COL,MF,Brighton,eng Premier League,22.0,1998.0,9,5,404,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.04,0.67,4.67,1.33,2021-22,0.0,0.0,0.004,0.009,0.004,1998.0,2021,476237.0,6000000.0,2021-12-23,6.0,24.73076923076923,1.98,37582,26,3.28,1.58,0.0761538461538461,0.0,0,1.0749827044861902,0,Other,0.75,0.95,MID,1.05,2021,0.92,0.0,0.0,-0.02,44.888888888888886,0.5555555555555556,0.013,76.0,79.0,0.0,False,0,0,1.0,0
Ibrahim Amadou,fr FRA,DFMF,Metz,fr Ligue 1,28.0,1993.0,10,10,812,9.0,0.11,0.0,0.11,0.11,0.0,0.0,0.44,0.0,0.04,0.04,0.01,0.06,0.67,2.33,0.11,2021-22,0.012,0.0,0.004,0.001,0.004,1993.0,2021,205503.0,2500000.0,2021-12-30,2.5,24.65625,2.38,33986,32,2.46,1.95,0.074375,4.621848739495799,0,2.3892190902136177,0,Other,0.75,1.0,DEF,0.9,2021,0.92,2.75,0.0,0.07,81.2,1.0,0.005,76.0,79.0,0.0,False,0,0,1.0,0
Daniel Amartey,gh GHA,DF,Leicester City,eng Premier League,26.0,1994.0,28,23,2123,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.01,0.01,0.59,2.63,0.0,2021-22,0.0,0.0,0.0,0.0,0.0,1994.0,2021,214056.0,5000000.0,2021-12-23,5.0,25.884615384615383,3.48,37542,26,2.8400000000000003,2.09,0.1338461538461538,0.0,0,5.654999733631666,0,Other,0.75,1.0,DEF,0.9,2021,0.92,0.0,0.0,0.0,75.82142857142857,0.8214285714285714,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Jordan Amavi,fr FRA,DF,Nice,fr Ligue 1,27.0,1994.0,8,4,413,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.02,0.02,2.83,6.09,4.57,2021-22,0.0,0.0,0.0,0.004,0.0,1994.0,2021,241229.0,7000000.0,2021-12-16,7.0,23.666666666666668,2.46,37415,27,3.37,3.2,0.0911111111111111,0.0,0,1.1038353601496729,0,Other,0.75,1.0,DEF,0.9,2021,0.92,0.0,0.0,0.0,51.625,0.5,0.004,76.0,79.0,0.0,False,0,0,1.0,0
Jordan Amavi,fr FRA,DFFW,Marseille,fr Ligue 1,27.0,1994.0,2,2,128,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,6.43,4.29,2021-22,0.0,0.0,0.0,0.0,0.0,1994.0,2021,241229.0,7000000.0,2021-12-16,7.0,25.04,3.84,34917,25,4.19,2.49,0.1536,0.0,0,0.3665836125669444,0,Other,0.75,1.0,DEF,0.9,2021,0.92,0.0,0.0,0.0,64.0,1.0,0.0,76.0,79.0,0.0,False,0,0,1.0,0
Kelvin Amian,fr FRA,DF,Spezia,it Serie A,23.0,1998.0,32,31,2646,29.4,0.03,0.03,0.07,0.03,0.0,0.0,0.31,0.07,0.09,0.09,0.04,0.13,1.29,2.18,1.7,2021-22,0.001,0.001,0.003,0.001,0.003,1998.0,2021,344072.0,3200000.0,2021-12-28,3.2,23.066666666666663,2.33,37524,30,2.42,1.8,0.0776666666666666,1.2875536480686696,0,7.051487048289095,0,Other,0.75,1.0,DEF,0.9,2021,0.92,0.3333333333333333,0.75,-0.06,82.6875,0.96875,0.004,76.0,79.0,0.0,False,0,0,1.0,0
